STAT_VAR,STAT_PRES,SEX,AGE,CCYY,H,OBS_VALUE,SD_VALUE
POP,Prop_1dp_%_n,M,41,2011,2,0.7,
POP,Prop_1dp_%_n,M,41,2012,2,0.6,
POP,Prop_1dp_%_n,M,41,2013,2,0.7,
POP,Prop_1dp_%_n,M,41,2014,2,0.7,
POP,Prop_1dp_%_n,M,41,2015,2,0.6,
POP,Prop_1dp_%_n,M,41,2016,2,0.6,
POP,Prop_1dp_%_n,M,41,2017,2,0.6,
POP,Prop_1dp_%_n,M,41,2018,2,0.6,
POP,Prop_1dp_%_n,M,41,2019,2,0.6,
POP,Prop_1dp_%_n,M,41,2020,2,0.6,
POP,Prop_1dp_%_n,M,41,2021,2,0.7,
POP,Prop_1dp_%_n,M,41,2022,2,0.6,
POP,Prop_1dp_%_n,M,42,2000,2,1.0,
POP,Prop_1dp_%_n,M,42,2001,2,1.0,
POP,Prop_1dp_%_n,M,42,2002,2,1.1,
POP,Prop_1dp_%_n,M,42,2003,2,0.9,
POP,Prop_1dp_%_n,M,42,2004,2,1.0,
POP,Prop_1dp_%_n,M,42,2005,2,1.0,
POP,Prop_1dp_%_n,M,42,2006,2,0.9,
POP,Prop_1dp_%_n,M,42,2007,2,0.8,
POP,Prop_1dp_%_n,M,42,2008,2,0.7,
POP,Prop_1dp_%_n,M,42,2009,2,0.7,
POP,Prop_1dp_%_n,M,42,2010,2,0.7,
POP,Prop_1dp_%_n,M,42,2011,2,0.7,
POP,Prop_1dp_%_n,M,42,2012,2,0.7,
POP,Prop_1dp_%_n,M,42,2013,2,0.6,
POP,Prop_1dp_%_n,M,42,2014,2,0.7,
POP,Prop_1dp_%_n,M,42,2015,2,0.7,
POP,Prop_1dp_%_n,M,42,2016,2,0.6,
POP,Prop_1dp_%_n,M,42,2017,2,0.6,
POP,Prop_1dp_%_n,M,42,2018,2,0.6,
POP,Prop_1dp_%_n,M,42,2019,2,0.6,
POP,Prop_1dp_%_n,M,42,2020,2,0.6,
POP,Prop_1dp_%_n,M,42,2021,2,0.6,
POP,Prop_1dp_%_n,M,42,2022,2,0.7,
POP,Prop_1dp_%_n,M,43,2000,2,1.0,
POP,Prop_1dp_%_n,M,43,2001,2,1.0,
POP,Prop_1dp_%_n,M,43,2002,2,1.0,
POP,Prop_1dp_%_n,M,43,2003,2,1.0,
POP,Prop_1dp_%_n,M,43,2004,2,0.9,
POP,Prop_1dp_%_n,M,43,2005,2,1.0,
POP,Prop_1dp_%_n,M,43,2006,2,0.9,
POP,Prop_1dp_%_n,M,43,2007,2,0.9,
POP,Prop_1dp_%_n,M,43,2008,2,0.8,
POP,Prop_1dp_%_n,M,43,2009,2,0.7,
POP,Prop_1dp_%_n,M,43,2010,2,0.7,
POP,Prop_1dp_%_n,M,43,2011,2,0.7,
POP,Prop_1dp_%_n,M,43,2012,2,0.7,
POP,Prop_1dp_%_n,M,43,2013,2,0.7,
POP,Prop_1dp_%_n,M,43,2014,2,0.6,
POP,Prop_1dp_%_n,M,43,2015,2,0.7,
POP,Prop_1dp_%_n,M,43,2016,2,0.7,
POP,Prop_1dp_%_n,M,43,2017,2,0.6,
POP,Prop_1dp_%_n,M,43,2018,2,0.6,
POP,Prop_1dp_%_n,M,43,2019,2,0.6,
POP,Prop_1dp_%_n,M,43,2020,2,0.6,
POP,Prop_1dp_%_n,M,43,2021,2,0.6,
POP,Prop_1dp_%_n,M,43,2022,2,0.6,
POP,Prop_1dp_%_n,M,44,2000,2,0.9,
POP,Prop_1dp_%_n,M,44,2001,2,1.0,
POP,Prop_1dp_%_n,M,44,2002,2,1.0,
POP,Prop_1dp_%_n,M,44,2003,2,1.0,
POP,Prop_1dp_%_n,M,44,2004,2,1.0,
POP,Prop_1dp_%_n,M,44,2005,2,0.9,
POP,Prop_1dp_%_n,M,44,2006,2,0.9,
POP,Prop_1dp_%_n,M,44,2007,2,0.9,
POP,Prop_1dp_%_n,M,44,2008,2,0.9,
POP,Prop_1dp_%_n,M,44,2009,2,0.8,
POP,Prop_1dp_%_n,M,44,2010,2,0.7,
POP,Prop_1dp_%_n,M,44,2011,2,0.7,
POP,Prop_1dp_%_n,M,44,2012,2,0.7,
POP,Prop_1dp_%_n,M,44,2013,2,0.7,
POP,Prop_1dp_%_n,M,44,2014,2,0.7,
POP,Prop_1dp_%_n,M,44,2015,2,0.6,
POP,Prop_1dp_%_n,M,44,2016,2,0.7,
POP,Prop_1dp_%_n,M,44,2017,2,0.7,
POP,Prop_1dp_%_n,M,44,2018,2,0.6,
POP,Prop_1dp_%_n,M,44,2019,2,0.6,
POP,Prop_1dp_%_n,M,44,2020,2,0.6,
POP,Prop_1dp_%_n,M,44,2021,2,0.6,
POP,Prop_1dp_%_n,M,44,2022,2,0.6,
POP,Prop_1dp_%_n,M,45,2000,2,0.9,
POP,Prop_1dp_%_n,M,45,2001,2,0.9,
POP,Prop_1dp_%_n,M,45,2002,2,1.0,
POP,Prop_1dp_%_n,M,45,2003,2,1.0,
POP,Prop_1dp_%_n,M,45,2004,2,1.0,
POP,Prop_1dp_%_n,M,45,2005,2,1.0,
POP,Prop_1dp_%_n,M,45,2006,2,0.9,
POP,Prop_1dp_%_n,M,45,2007,2,0.9,
POP,Prop_1dp_%_n,M,45,2008,2,0.9,
POP,Prop_1dp_%_n,M,45,2009,2,0.9,
POP,Prop_1dp_%_n,M,45,2010,2,0.8,
POP,Prop_1dp_%_n,M,45,2011,2,0.7,
POP,Prop_1dp_%_n,M,45,2012,2,0.7,
POP,Prop_1dp_%_n,M,45,2013,2,0.7,
POP,Prop_1dp_%_n,M,45,2014,2,0.6,
POP,Prop_1dp_%_n,M,45,2015,2,0.7,
POP,Prop_1dp_%_n,M,45,2016,2,0.6,
POP,Prop_1dp_%_n,M,45,2017,2,0.7,
POP,Prop_1dp_%_n,M,45,2018,2,0.7,
POP,Prop_1dp_%_n,M,45,2019,2,0.6,
POP,Prop_1dp_%_n,M,45,2020,2,0.6,
POP,Prop_1dp_%_n,M,45,2021,2,0.6,
POP,Prop_1dp_%_n,M,45,2022,2,0.6,
POP,Prop_1dp_%_n,M,46,2000,2,0.8,
POP,Prop_1dp_%_n,M,46,2001,2,0.9,
POP,Prop_1dp_%_n,M,46,2002,2,0.9,
POP,Prop_1dp_%_n,M,46,2003,2,0.9,
POP,Prop_1dp_%_n,M,46,2004,2,1.0,
POP,Prop_1dp_%_n,M,46,2005,2,0.9,
POP,Prop_1dp_%_n,M,46,2006,2,1.0,
POP,Prop_1dp_%_n,M,46,2007,2,0.9,
POP,Prop_1dp_%_n,M,46,2008,2,0.9,
POP,Prop_1dp_%_n,M,46,2009,2,0.9,
POP,Prop_1dp_%_n,M,46,2010,2,0.8,
POP,Prop_1dp_%_n,M,46,2011,2,0.8,
POP,Prop_1dp_%_n,M,46,2012,2,0.7,
POP,Prop_1dp_%_n,M,46,2013,2,0.7,
POP,Prop_1dp_%_n,M,46,2014,2,0.7,
POP,Prop_1dp_%_n,M,46,2015,2,0.6,
POP,Prop_1dp_%_n,M,46,2016,2,0.7,
POP,Prop_1dp_%_n,M,46,2017,2,0.6,
POP,Prop_1dp_%_n,M,46,2018,2,0.7,
POP,Prop_1dp_%_n,M,46,2019,2,0.7,
POP,Prop_1dp_%_n,M,46,2020,2,0.6,
POP,Prop_1dp_%_n,M,46,2021,2,0.6,
POP,Prop_1dp_%_n,M,46,2022,2,0.6,
POP,Prop_1dp_%_n,M,47,2000,2,0.8,
POP,Prop_1dp_%_n,M,47,2001,2,0.8,
POP,Prop_1dp_%_n,M,47,2002,2,0.9,
POP,Prop_1dp_%_n,M,47,2003,2,0.9,
POP,Prop_1dp_%_n,M,47,2004,2,0.9,
POP,Prop_1dp_%_n,M,47,2005,2,1.0,
POP,Prop_1dp_%_n,M,47,2006,2,0.9,
POP,Prop_1dp_%_n,M,47,2007,2,1.0,
POP,Prop_1dp_%_n,M,47,2008,2,0.8,
POP,Prop_1dp_%_n,M,47,2009,2,0.9,
POP,Prop_1dp_%_n,M,47,2010,2,0.9,
POP,Prop_1dp_%_n,M,47,2011,2,0.8,
POP,Prop_1dp_%_n,M,47,2012,2,0.8,
POP,Prop_1dp_%_n,M,47,2013,2,0.7,
POP,Prop_1dp_%_n,M,47,2014,2,0.7,
POP,Prop_1dp_%_n,M,47,2015,2,0.7,
POP,Prop_1dp_%_n,M,47,2016,2,0.6,
POP,Prop_1dp_%_n,M,47,2017,2,0.7,
POP,Prop_1dp_%_n,M,47,2018,2,0.6,
POP,Prop_1dp_%_n,M,47,2019,2,0.7,
POP,Prop_1dp_%_n,M,47,2020,2,0.7,
POP,Prop_1dp_%_n,M,47,2021,2,0.6,
POP,Prop_1dp_%_n,M,47,2022,2,0.6,
POP,Prop_1dp_%_n,M,48,2000,2,0.8,
POP,Prop_1dp_%_n,M,48,2001,2,0.8,
POP,Prop_1dp_%_n,M,48,2002,2,0.8,
POP,Prop_1dp_%_n,M,48,2003,2,0.9,
POP,Prop_1dp_%_n,M,48,2004,2,0.9,
POP,Prop_1dp_%_n,M,48,2005,2,0.9,
POP,Prop_1dp_%_n,M,48,2006,2,1.0,
POP,Prop_1dp_%_n,M,48,2007,2,0.9,
POP,Prop_1dp_%_n,M,48,2008,2,1.0,
POP,Prop_1dp_%_n,M,48,2009,2,0.8,
POP,Prop_1dp_%_n,M,48,2010,2,0.9,
POP,Prop_1dp_%_n,M,48,2011,2,0.9,
POP,Prop_1dp_%_n,M,48,2012,2,0.8,
POP,Prop_1dp_%_n,M,48,2013,2,0.8,
POP,Prop_1dp_%_n,M,48,2014,2,0.7,
POP,Prop_1dp_%_n,M,48,2015,2,0.7,
POP,Prop_1dp_%_n,M,48,2016,2,0.7,
POP,Prop_1dp_%_n,M,48,2017,2,0.6,
POP,Prop_1dp_%_n,M,48,2018,2,0.7,
POP,Prop_1dp_%_n,M,48,2019,2,0.6,
POP,Prop_1dp_%_n,M,48,2020,2,0.7,
POP,Prop_1dp_%_n,M,48,2021,2,0.7,
POP,Prop_1dp_%_n,M,48,2022,2,0.6,
POP,Prop_1dp_%_n,M,49,2000,2,0.7,
POP,Prop_1dp_%_n,M,49,2001,2,0.8,
POP,Prop_1dp_%_n,M,49,2002,2,0.8,
POP,Prop_1dp_%_n,M,49,2003,2,0.8,
POP,Prop_1dp_%_n,M,49,2004,2,0.8,
POP,Prop_1dp_%_n,M,49,2005,2,0.9,
POP,Prop_1dp_%_n,M,49,2006,2,0.9,
POP,Prop_1dp_%_n,M,49,2007,2,0.9,
POP,Prop_1dp_%_n,M,49,2008,2,0.9,
POP,Prop_1dp_%_n,M,49,2009,2,1.0,
POP,Prop_1dp_%_n,M,49,2010,2,0.8,
POP,Prop_1dp_%_n,M,49,2011,2,0.9,
POP,Prop_1dp_%_n,M,49,2012,2,0.9,
POP,Prop_1dp_%_n,M,49,2013,2,0.8,
POP,Prop_1dp_%_n,M,49,2014,2,0.8,
POP,Prop_1dp_%_n,M,49,2015,2,0.7,
POP,Prop_1dp_%_n,M,49,2016,2,0.7,
POP,Prop_1dp_%_n,M,49,2017,2,0.7,
POP,Prop_1dp_%_n,M,49,2018,2,0.6,
POP,Prop_1dp_%_n,M,49,2019,2,0.7,
POP,Prop_1dp_%_n,M,49,2020,2,0.6,
POP,Prop_1dp_%_n,M,49,2021,2,0.7,
POP,Prop_1dp_%_n,M,49,2022,2,0.7,
POP,Prop_1dp_%_n,M,50,2000,2,0.8,
POP,Prop_1dp_%_n,M,50,2001,2,0.7,
POP,Prop_1dp_%_n,M,50,2002,2,0.7,
POP,Prop_1dp_%_n,M,50,2003,2,0.8,
POP,Prop_1dp_%_n,M,50,2004,2,0.8,
POP,Prop_1dp_%_n,M,50,2005,2,0.8,
POP,Prop_1dp_%_n,M,50,2006,2,0.9,
POP,Prop_1dp_%_n,M,50,2007,2,0.9,
POP,Prop_1dp_%_n,M,50,2008,2,0.9,
POP,Prop_1dp_%_n,M,50,2009,2,0.9,
POP,Prop_1dp_%_n,M,50,2010,2,1.0,
POP,Prop_1dp_%_n,M,50,2011,2,0.8,
POP,Prop_1dp_%_n,M,50,2012,2,0.9,
POP,Prop_1dp_%_n,M,50,2013,2,0.9,
POP,Prop_1dp_%_n,M,50,2014,2,0.8,
POP,Prop_1dp_%_n,M,50,2015,2,0.7,
POP,Prop_1dp_%_n,M,50,2016,2,0.7,
POP,Prop_1dp_%_n,M,50,2017,2,0.7,
POP,Prop_1dp_%_n,M,50,2018,2,0.7,
POP,Prop_1dp_%_n,M,50,2019,2,0.6,
POP,Prop_1dp_%_n,M,50,2020,2,0.7,
POP,Prop_1dp_%_n,M,50,2021,2,0.6,
POP,Prop_1dp_%_n,M,50,2022,2,0.7,
POP,Prop_1dp_%_n,M,51,2000,2,0.7,
POP,Prop_1dp_%_n,M,51,2001,2,0.7,
POP,Prop_1dp_%_n,M,51,2002,2,0.7,
POP,Prop_1dp_%_n,M,51,2003,2,0.7,
POP,Prop_1dp_%_n,M,51,2004,2,0.7,
POP,Prop_1dp_%_n,M,51,2005,2,0.8,
POP,Prop_1dp_%_n,M,51,2006,2,0.8,
POP,Prop_1dp_%_n,M,51,2007,2,0.9,
POP,Prop_1dp_%_n,M,51,2008,2,0.9,
POP,Prop_1dp_%_n,M,51,2009,2,0.9,
POP,Prop_1dp_%_n,M,51,2010,2,0.9,
POP,Prop_1dp_%_n,M,51,2011,2,0.9,
POP,Prop_1dp_%_n,M,51,2012,2,0.8,
POP,Prop_1dp_%_n,M,51,2013,2,0.9,
POP,Prop_1dp_%_n,M,51,2014,2,0.9,
POP,Prop_1dp_%_n,M,51,2015,2,0.8,
POP,Prop_1dp_%_n,M,51,2016,2,0.7,
POP,Prop_1dp_%_n,M,51,2017,2,0.7,
POP,Prop_1dp_%_n,M,51,2018,2,0.7,
POP,Prop_1dp_%_n,M,51,2019,2,0.7,
POP,Prop_1dp_%_n,M,51,2020,2,0.6,
POP,Prop_1dp_%_n,M,51,2021,2,0.7,
POP,Prop_1dp_%_n,M,51,2022,2,0.6,
POP,Prop_1dp_%_n,M,52,2000,2,0.7,
POP,Prop_1dp_%_n,M,52,2001,2,0.7,
POP,Prop_1dp_%_n,M,52,2002,2,0.7,
POP,Prop_1dp_%_n,M,52,2003,2,0.7,
POP,Prop_1dp_%_n,M,52,2004,2,0.7,
POP,Prop_1dp_%_n,M,52,2005,2,0.7,
POP,Prop_1dp_%_n,M,52,2006,2,0.8,
POP,Prop_1dp_%_n,M,52,2007,2,0.8,
POP,Prop_1dp_%_n,M,52,2008,2,0.9,
POP,Prop_1dp_%_n,M,52,2009,2,0.9,
POP,Prop_1dp_%_n,M,52,2010,2,0.9,
POP,Prop_1dp_%_n,M,52,2011,2,0.9,
POP,Prop_1dp_%_n,M,52,2012,2,0.9,
POP,Prop_1dp_%_n,M,52,2013,2,0.8,
POP,Prop_1dp_%_n,M,52,2014,2,0.9,
POP,Prop_1dp_%_n,M,52,2015,2,0.8,
POP,Prop_1dp_%_n,M,52,2016,2,0.8,
POP,Prop_1dp_%_n,M,52,2017,2,0.7,
POP,Prop_1dp_%_n,M,52,2018,2,0.7,
POP,Prop_1dp_%_n,M,52,2019,2,0.7,
POP,Prop_1dp_%_n,M,52,2020,2,0.7,
POP,Prop_1dp_%_n,M,52,2021,2,0.6,
POP,Prop_1dp_%_n,M,52,2022,2,0.7,
POP,Prop_1dp_%_n,M,53,2000,2,0.6,
POP,Prop_1dp_%_n,M,53,2001,2,0.6,
POP,Prop_1dp_%_n,M,53,2002,2,0.7,
POP,Prop_1dp_%_n,M,53,2003,2,0.7,
POP,Prop_1dp_%_n,M,53,2004,2,0.7,
POP,Prop_1dp_%_n,M,53,2005,2,0.7,
POP,Prop_1dp_%_n,M,53,2006,2,0.7,
POP,Prop_1dp_%_n,M,53,2007,2,0.8,
POP,Prop_1dp_%_n,M,53,2008,2,0.8,
POP,Prop_1dp_%_n,M,53,2009,2,0.8,
POP,Prop_1dp_%_n,M,53,2010,2,0.9,
POP,Prop_1dp_%_n,M,53,2011,2,0.9,
POP,Prop_1dp_%_n,M,53,2012,2,0.9,
POP,Prop_1dp_%_n,M,53,2013,2,0.9,
POP,Prop_1dp_%_n,M,53,2014,2,0.8,
POP,Prop_1dp_%_n,M,53,2015,2,0.9,
POP,Prop_1dp_%_n,M,53,2016,2,0.8,
POP,Prop_1dp_%_n,M,53,2017,2,0.8,
POP,Prop_1dp_%_n,M,53,2018,2,0.7,
POP,Prop_1dp_%_n,M,53,2019,2,0.7,
POP,Prop_1dp_%_n,M,53,2020,2,0.7,
POP,Prop_1dp_%_n,M,53,2021,2,0.7,
POP,Prop_1dp_%_n,M,53,2022,2,0.6,
POP,Prop_1dp_%_n,M,54,2000,2,0.5,
POP,Prop_1dp_%_n,M,54,2001,2,0.6,
POP,Prop_1dp_%_n,M,54,2002,2,0.6,
POP,Prop_1dp_%_n,M,54,2003,2,0.7,
POP,Prop_1dp_%_n,M,54,2004,2,0.7,
POP,Prop_1dp_%_n,M,54,2005,2,0.7,
POP,Prop_1dp_%_n,M,54,2006,2,0.7,
POP,Prop_1dp_%_n,M,54,2007,2,0.7,
POP,Prop_1dp_%_n,M,54,2008,2,0.8,
POP,Prop_1dp_%_n,M,54,2009,2,0.8,
POP,Prop_1dp_%_n,M,54,2010,2,0.8,
POP,Prop_1dp_%_n,M,54,2011,2,0.9,
POP,Prop_1dp_%_n,M,54,2012,2,0.9,
POP,Prop_1dp_%_n,M,54,2013,2,0.8,
POP,Prop_1dp_%_n,M,54,2014,2,0.9,
POP,Prop_1dp_%_n,M,54,2015,2,0.8,
POP,Prop_1dp_%_n,M,54,2016,2,0.9,
POP,Prop_1dp_%_n,M,54,2017,2,0.8,
POP,Prop_1dp_%_n,M,54,2018,2,0.8,
POP,Prop_1dp_%_n,M,54,2019,2,0.7,
POP,Prop_1dp_%_n,M,54,2020,2,0.7,
POP,Prop_1dp_%_n,M,54,2021,2,0.7,
POP,Prop_1dp_%_n,M,54,2022,2,0.7,
POP,Prop_1dp_%_n,M,55,2000,2,0.4,
POP,Prop_1dp_%_n,M,55,2001,2,0.5,
POP,Prop_1dp_%_n,M,55,2002,2,0.6,
POP,Prop_1dp_%_n,M,55,2003,2,0.6,
POP,Prop_1dp_%_n,M,55,2004,2,0.7,
POP,Prop_1dp_%_n,M,55,2005,2,0.7,
POP,Prop_1dp_%_n,M,55,2006,2,0.6,
POP,Prop_1dp_%_n,M,55,2007,2,0.7,
POP,Prop_1dp_%_n,M,55,2008,2,0.7,
POP,Prop_1dp_%_n,M,55,2009,2,0.8,
POP,Prop_1dp_%_n,M,55,2010,2,0.8,
POP,Prop_1dp_%_n,M,55,2011,2,0.8,
POP,Prop_1dp_%_n,M,55,2012,2,0.8,
POP,Prop_1dp_%_n,M,55,2013,2,0.9,
POP,Prop_1dp_%_n,M,55,2014,2,0.8,
POP,Prop_1dp_%_n,M,55,2015,2,0.9,
POP,Prop_1dp_%_n,M,55,2016,2,0.8,
POP,Prop_1dp_%_n,M,55,2017,2,0.9,
POP,Prop_1dp_%_n,M,55,2018,2,0.8,
POP,Prop_1dp_%_n,M,55,2019,2,0.8,
POP,Prop_1dp_%_n,M,55,2020,2,0.7,
POP,Prop_1dp_%_n,M,55,2021,2,0.7,
POP,Prop_1dp_%_n,M,55,2022,2,0.7,
POP,Prop_1dp_%_n,M,56,2000,2,0.4,
POP,Prop_1dp_%_n,M,56,2001,2,0.4,
POP,Prop_1dp_%_n,M,56,2002,2,0.5,
POP,Prop_1dp_%_n,M,56,2003,2,0.6,
POP,Prop_1dp_%_n,M,56,2004,2,0.6,
POP,Prop_1dp_%_n,M,56,2005,2,0.7,
POP,Prop_1dp_%_n,M,56,2006,2,0.7,
POP,Prop_1dp_%_n,M,56,2007,2,0.6,
POP,Prop_1dp_%_n,M,56,2008,2,0.7,
POP,Prop_1dp_%_n,M,56,2009,2,0.7,
POP,Prop_1dp_%_n,M,56,2010,2,0.8,
POP,Prop_1dp_%_n,M,56,2011,2,0.8,
POP,Prop_1dp_%_n,M,56,2012,2,0.8,
POP,Prop_1dp_%_n,M,56,2013,2,0.8,
POP,Prop_1dp_%_n,M,56,2014,2,0.9,
POP,Prop_1dp_%_n,M,56,2015,2,0.8,
POP,Prop_1dp_%_n,M,56,2016,2,0.9,
POP,Prop_1dp_%_n,M,56,2017,2,0.8,
POP,Prop_1dp_%_n,M,56,2018,2,0.8,
POP,Prop_1dp_%_n,M,56,2019,2,0.8,
POP,Prop_1dp_%_n,M,56,2020,2,0.8,
POP,Prop_1dp_%_n,M,56,2021,2,0.7,
POP,Prop_1dp_%_n,M,56,2022,2,0.7,
POP,Prop_1dp_%_n,M,57,2000,2,0.4,
POP,Prop_1dp_%_n,M,57,2001,2,0.4,
POP,Prop_1dp_%_n,M,57,2002,2,0.4,
POP,Prop_1dp_%_n,M,57,2003,2,0.5,
POP,Prop_1dp_%_n,M,57,2004,2,0.6,
POP,Prop_1dp_%_n,M,57,2005,2,0.6,
POP,Prop_1dp_%_n,M,57,2006,2,0.7,
POP,Prop_1dp_%_n,M,57,2007,2,0.7,
POP,Prop_1dp_%_n,M,57,2008,2,0.6,
POP,Prop_1dp_%_n,M,57,2009,2,0.7,
POP,Prop_1dp_%_n,M,57,2010,2,0.7,
POP,Prop_1dp_%_n,M,57,2011,2,0.7,
POP,Prop_1dp_%_n,M,57,2012,2,0.8,
POP,Prop_1dp_%_n,M,57,2013,2,0.8,
POP,Prop_1dp_%_n,M,57,2014,2,0.8,
POP,Prop_1dp_%_n,M,57,2015,2,0.9,
POP,Prop_1dp_%_n,M,57,2016,2,0.8,
POP,Prop_1dp_%_n,M,57,2017,2,0.9,
POP,Prop_1dp_%_n,M,57,2018,2,0.8,
POP,Prop_1dp_%_n,M,57,2019,2,0.8,
POP,Prop_1dp_%_n,M,57,2020,2,0.8,
POP,Prop_1dp_%_n,M,57,2021,2,0.7,
POP,Prop_1dp_%_n,M,57,2022,2,0.7,
POP,Prop_1dp_%_n,M,58,2000,2,0.4,
POP,Prop_1dp_%_n,M,58,2001,2,0.4,
POP,Prop_1dp_%_n,M,58,2002,2,0.4,
POP,Prop_1dp_%_n,M,58,2003,2,0.4,
POP,Prop_1dp_%_n,M,58,2004,2,0.5,
POP,Prop_1dp_%_n,M,58,2005,2,0.6,
POP,Prop_1dp_%_n,M,58,2006,2,0.6,
POP,Prop_1dp_%_n,M,58,2007,2,0.7,
POP,Prop_1dp_%_n,M,58,2008,2,0.7,
POP,Prop_1dp_%_n,M,58,2009,2,0.6,
POP,Prop_1dp_%_n,M,58,2010,2,0.7,
POP,Prop_1dp_%_n,M,58,2011,2,0.7,
POP,Prop_1dp_%_n,M,58,2012,2,0.7,
POP,Prop_1dp_%_n,M,58,2013,2,0.8,
POP,Prop_1dp_%_n,M,58,2014,2,0.8,
POP,Prop_1dp_%_n,M,58,2015,2,0.8,
POP,Prop_1dp_%_n,M,58,2016,2,0.9,
POP,Prop_1dp_%_n,M,58,2017,2,0.8,
POP,Prop_1dp_%_n,M,58,2018,2,0.9,
POP,Prop_1dp_%_n,M,58,2019,2,0.8,
POP,Prop_1dp_%_n,M,58,2020,2,0.8,
POP,Prop_1dp_%_n,M,58,2021,2,0.8,
POP,Prop_1dp_%_n,M,58,2022,2,0.7,
POP,Prop_1dp_%_n,M,59,2000,2,0.4,
POP,Prop_1dp_%_n,M,59,2001,2,0.4,
POP,Prop_1dp_%_n,M,59,2002,2,0.4,
POP,Prop_1dp_%_n,M,59,2003,2,0.4,
POP,Prop_1dp_%_n,M,59,2004,2,0.4,
POP,Prop_1dp_%_n,M,59,2005,2,0.5,
POP,Prop_1dp_%_n,M,59,2006,2,0.6,
POP,Prop_1dp_%_n,M,59,2007,2,0.6,
POP,Prop_1dp_%_n,M,59,2008,2,0.7,
POP,Prop_1dp_%_n,M,59,2009,2,0.7,
POP,Prop_1dp_%_n,M,59,2010,2,0.6,
POP,Prop_1dp_%_n,M,59,2011,2,0.7,
POP,Prop_1dp_%_n,M,59,2012,2,0.7,
POP,Prop_1dp_%_n,M,59,2013,2,0.7,
POP,Prop_1dp_%_n,M,59,2014,2,0.8,
POP,Prop_1dp_%_n,M,59,2015,2,0.8,
POP,Prop_1dp_%_n,M,59,2016,2,0.8,
POP,Prop_1dp_%_n,M,59,2017,2,0.8,
POP,Prop_1dp_%_n,M,59,2018,2,0.8,
POP,Prop_1dp_%_n,M,59,2019,2,0.9,
POP,Prop_1dp_%_n,M,59,2020,2,0.8,
POP,Prop_1dp_%_n,M,59,2021,2,0.8,
POP,Prop_1dp_%_n,M,59,2022,2,0.8,
POP,Prop_1dp_%_n,M,60,2000,2,0.4,
POP,Prop_1dp_%_n,M,60,2001,2,0.3,
POP,Prop_1dp_%_n,M,60,2002,2,0.4,
POP,Prop_1dp_%_n,M,60,2003,2,0.4,
POP,Prop_1dp_%_n,M,60,2004,2,0.4,
POP,Prop_1dp_%_n,M,60,2005,2,0.4,
POP,Prop_1dp_%_n,M,60,2006,2,0.5,
POP,Prop_1dp_%_n,M,60,2007,2,0.6,
POP,Prop_1dp_%_n,M,60,2008,2,0.6,
POP,Prop_1dp_%_n,M,60,2009,2,0.6,
POP,Prop_1dp_%_n,M,60,2010,2,0.7,
POP,Prop_1dp_%_n,M,60,2011,2,0.6,
POP,Prop_1dp_%_n,M,60,2012,2,0.6,
POP,Prop_1dp_%_n,M,60,2013,2,0.7,
POP,Prop_1dp_%_n,M,60,2014,2,0.7,
POP,Prop_1dp_%_n,M,60,2015,2,0.7,
POP,Prop_1dp_%_n,M,60,2016,2,0.8,
POP,Prop_1dp_%_n,M,60,2017,2,0.8,
POP,Prop_1dp_%_n,M,60,2018,2,0.8,
POP,Prop_1dp_%_n,M,60,2019,2,0.8,
POP,Prop_1dp_%_n,M,60,2020,2,0.9,
POP,Prop_1dp_%_n,M,60,2021,2,0.8,
POP,Prop_1dp_%_n,M,60,2022,2,0.9,
POP,Prop_1dp_%_n,M,61,2000,2,0.4,
POP,Prop_1dp_%_n,M,61,2001,2,0.4,
POP,Prop_1dp_%_n,M,61,2002,2,0.3,
POP,Prop_1dp_%_n,M,61,2003,2,0.4,
POP,Prop_1dp_%_n,M,61,2004,2,0.4,
POP,Prop_1dp_%_n,M,61,2005,2,0.4,
POP,Prop_1dp_%_n,M,61,2006,2,0.4,
POP,Prop_1dp_%_n,M,61,2007,2,0.5,
POP,Prop_1dp_%_n,M,61,2008,2,0.5,
POP,Prop_1dp_%_n,M,61,2009,2,0.6,
POP,Prop_1dp_%_n,M,61,2010,2,0.6,
POP,Prop_1dp_%_n,M,61,2011,2,0.6,
POP,Prop_1dp_%_n,M,61,2012,2,0.6,
POP,Prop_1dp_%_n,M,61,2013,2,0.6,
POP,Prop_1dp_%_n,M,61,2014,2,0.6,
POP,Prop_1dp_%_n,M,61,2015,2,0.7,
POP,Prop_1dp_%_n,M,61,2016,2,0.7,
POP,Prop_1dp_%_n,M,61,2017,2,0.8,
POP,Prop_1dp_%_n,M,61,2018,2,0.8,
POP,Prop_1dp_%_n,M,61,2019,2,0.8,
POP,Prop_1dp_%_n,M,61,2020,2,0.8,
POP,Prop_1dp_%_n,M,61,2021,2,0.9,
POP,Prop_1dp_%_n,M,61,2022,2,0.8,
POP,Prop_1dp_%_n,M,62,2000,2,0.4,
POP,Prop_1dp_%_n,M,62,2001,2,0.4,
POP,Prop_1dp_%_n,M,62,2002,2,0.4,
POP,Prop_1dp_%_n,M,62,2003,2,0.3,
POP,Prop_1dp_%_n,M,62,2004,2,0.3,
POP,Prop_1dp_%_n,M,62,2005,2,0.4,
POP,Prop_1dp_%_n,M,62,2006,2,0.4,
POP,Prop_1dp_%_n,M,62,2007,2,0.4,
POP,Prop_1dp_%_n,M,62,2008,2,0.5,
